,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,beth0079.xml,1,1,1,εἰσὰκ,grc,0,,,,
1,beth0079.xml,2,1,1,υἱὸς,grc,0,,,,
2,beth0079.xml,3,1,1,σάσσου,grc,0,,,,
3,beth0079.xml,4,2,2,ἀραβενοῦ,grc,0,,,,
4,beth0079.xml,5,3,3,וירח,grc,0,,,,
5,beth0079.xml,6,3,3,מרחש,grc,0,,,,
6,beth0079.xml,7,3,3,ון,grc,0,,,,
7,beth0079.xml,8,4,4,שת,grc,0,,,,
8,beth0079.xml,9,4,4,ת,grc,0,,,,
9,beth0079.xml,10,5,5,μυραψοῦ,grc,0,,,,
