,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0379.xml,1,1,1,ביון,arc,0,,,,
1,idum0379.xml,2,1,1,לשעדאל,arc,0,,,,
2,idum0379.xml,3,1,1,תרנגלן,arc,0,,,,
3,idum0379.xml,4,1,1,2,arc,0,,,,
4,idum0379.xml,5,2,2,עליד,arc,0,,,,
5,idum0379.xml,6,2,2,אשמ,arc,0,,,,
6,idum0379.xml,7,2,2,ו,arc,0,,,,
7,idum0379.xml,7,2,2,י,arc,0,,,,
8,idum0379.xml,8,2,2,אל,arc,0,,,,
9,idum0379.xml,9,2,2,לעא,arc,0,,,,
10,idum0379.xml,10,3,3,למנקדה,arc,0,,,,
11,idum0379.xml,11,3,3,בשנת,arc,0,,,,
12,idum0379.xml,12,3,3,2,arc,0,,,,
13,idum0379.xml,13,4,4,בנו,arc,0,,,,
