,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0017.xml,1,1,1,μνημεῖον,grc,0,,,,
1,zoor0017.xml,2,1,1,ἀβ,grc,0,,,,
2,zoor0017.xml,3,2,2,ουβάθη,grc,0,,,,
3,zoor0017.xml,4,2,2,αἰνείου,grc,0,,,,
4,zoor0017.xml,5,2,2,άποθανόντος,grc,0,,,,
5,zoor0017.xml,6,3,3,ἐτῶν,grc,0,,,,
6,zoor0017.xml,7,3,3,οʹ,grc,0,,,,
7,zoor0017.xml,8,4,4,ἔτους,grc,0,,,,
8,zoor0017.xml,9,4,4,σνβʹ,grc,0,,,,
9,zoor0017.xml,10,5,5,μηνὸς,grc,0,,,,
10,zoor0017.xml,11,5,5,περιτί,grc,0,,,,
11,zoor0017.xml,12,6,6,ου,grc,0,,,,
12,zoor0017.xml,13,6,6,ιʹ,grc,0,,,,
