,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0035.xml,1,1,1,ב,arc,0,,,,
1,idum0035.xml,2,1,1,6,arc,0,,,,
2,idum0035.xml,3,1,1,לתשרי,arc,0,,,,
3,idum0035.xml,4,1,1,שנת,arc,0,,,,
4,idum0035.xml,5,1,1,2,arc,0,,,,
5,idum0035.xml,6,2,2,אמתו,arc,0,,,,
6,idum0035.xml,7,2,2,לבני,arc,0,,,,
7,idum0035.xml,8,2,2,בעלרום,arc,0,,,,
8,idum0035.xml,9,3,3,שערן,arc,0,,,,
9,idum0035.xml,10,3,3,כר,arc,0,,,,
10,idum0035.xml,11,3,3,חד,arc,0,,,,
11,idum0035.xml,12,3,3,סאן,arc,0,,,,
12,idum0035.xml,13,4,4,עשרן,arc,0,,,,
