,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0425.xml,1,1,1,ב,arc,0,,,,
1,idum0425.xml,2,1,1,לתמוז,arc,0,,,,
2,idum0425.xml,3,1,1,שנת,arc,0,,,,
3,idum0425.xml,4,2,2,אלכסנדר,arc,0,,,,
4,idum0425.xml,5,2,2,מלכא,arc,0,,,,
5,idum0425.xml,6,2,2,קוסמלך,arc,0,,,,
6,idum0425.xml,7,3,3,בר,arc,0,,,,
7,idum0425.xml,8,3,3,כוסחנן,arc,0,,,,
8,idum0425.xml,9,3,3,מן,arc,0,,,,
9,idum0425.xml,10,3,3,ערבת,arc,0,,,,
10,idum0425.xml,11,4,4,זנ,arc,0,,,,
11,idum0425.xml,12,4,4,מרו,arc,0,,,,
12,idum0425.xml,13,4,4,שס,arc,0,,,,
13,idum0425.xml,14,4,4,ליד,arc,0,,,,
14,idum0425.xml,15,4,4,עמו,arc,0,,,,
