,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0155.xml,1,1,1,ב,arc,0,,,,
1,idum0155.xml,2,1,1,30,arc,0,,,,
2,idum0155.xml,3,1,1,לסיון,arc,0,,,,
3,idum0155.xml,4,1,1,שנת,arc,0,,,,
4,idum0155.xml,5,1,1,45,arc,0,,,,
5,idum0155.xml,6,1,1,+1,arc,0,,,,
6,idum0155.xml,7,2,2,הי,arc,0,,,,
7,idum0155.xml,8,2,2,ת,arc,0,,,,
8,idum0155.xml,9,2,2,י,arc,0,,,,
9,idum0155.xml,10,2,2,לעדאל,arc,0,,,,
10,idum0155.xml,11,2,2,מן,arc,0,,,,
11,idum0155.xml,12,2,2,בני,arc,0,,,,
12,idum0155.xml,13,3,3,עלבעל,arc,0,,,,
13,idum0155.xml,14,3,3,מן,arc,0,,,,
14,idum0155.xml,15,3,3,מנקדה,arc,0,,,,
15,idum0155.xml,16,4,4,נשיף,arc,0,,,,
16,idum0155.xml,17,4,4,ס,arc,0,,,,
17,idum0155.xml,18,4,4,2,arc,0,,,,
18,idum0155.xml,19,4,4,ק,arc,0,,,,
19,idum0155.xml,20,4,4,2,arc,0,,,,
20,idum0155.xml,21,4,4,ר,arc,0,,,,
21,idum0155.xml,22,4,4,1,arc,0,,,,
22,idum0155.xml,23,5,5,ק,arc,0,,,,
23,idum0155.xml,24,5,5,מח,arc,0,,,,
24,idum0155.xml,25,5,5,ס,arc,0,,,,
25,idum0155.xml,26,5,5,2,arc,0,,,,
26,idum0155.xml,27,5,5,ק,arc,0,,,,
27,idum0155.xml,28,5,5,3,arc,0,,,,
28,idum0155.xml,29,6,6,יזדו,arc,0,,,,
