,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0051.xml,1,1,1,קוסרם,arc,0,,,,
1,idum0051.xml,2,1,1,לבני,arc,0,,,,
2,idum0051.xml,3,1,1,בעלרים,arc,0,,,,
3,idum0051.xml,4,2,2,שס,arc,0,,,,
4,idum0051.xml,5,2,2,28,arc,0,,,,
5,idum0051.xml,6,2,2,חס,arc,0,,,,
6,idum0051.xml,7,2,2,27,arc,0,,,,
7,idum0051.xml,8,3,3,למזבן,arc,0,,,,
8,idum0051.xml,9,3,3,עליד,arc,0,,,,
9,idum0051.xml,10,3,3,זבדמרן,arc,0,,,,
10,idum0051.xml,11,3,3,וזבדו,arc,0,,,,
11,idum0051.xml,12,4,4,לזמרו,arc,0,,,,
