,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,beth0192.xml,1,1,1,ἐνθάδε,grc,0,,,,
1,beth0192.xml,2,2,2,κῖτε,grc,0,,,,
2,beth0192.xml,3,2,3,σεμ,grc,0,,,,
3,beth0192.xml,4,3,3,νοῦς,grc,0,,,,
4,beth0192.xml,5,3,3,ἡ,grc,0,,,,
5,beth0192.xml,6,3,3,καὶ,grc,0,,,,
6,beth0192.xml,7,3,4,σιρικὶς,grc,0,,,,
7,beth0192.xml,8,4,4,ἡ,grc,0,,,,
8,beth0192.xml,9,4,5,κυρὰ,grc,0,,,,
9,beth0192.xml,10,5,5,ἡμῶν,grc,0,,,,
