,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,caes0016.xml,1,1,1,omni,la,0,omni,PRON,,omnis
1,caes0016.xml,2,2,2,vere,la,0,vere,ADV,,vere
2,caes0016.xml,3,3,3,ac,la,0,ac,CC,,ac
3,caes0016.xml,4,3,3,feli,la,0,feli,V,IMP,felio
4,caes0016.xml,5,4,4,caesari,la,0,caesari,N,dat,caesar
5,caes0016.xml,6,4,4,nostro,la,0,nostro,POSS,,noster
6,caes0016.xml,7,4,4,marco,la,0,marco,N,abl,marcus
7,caes0016.xml,8,5,5,invicto,la,0,invicto,ADJ,abl,invictus
8,caes0016.xml,9,6,6,acili,la,0,acili,N,gen,acili
9,caes0016.xml,10,7,7,prae,la,0,prae,PREP,,prae
