,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,mare0018a.xml,1,1,1,בעליתן,arc,0,,,,
1,mare0018a.xml,2,2,2,ש,arc,0,,,,
2,mare0018a.xml,3,2,2,ח,arc,0,,,,
