,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,fiqg0014.xml,1,1,2,ελωο,grc,0,,,,
1,fiqg0014.xml,2,3,3,ἐτ,grc,0,,,,
2,fiqg0014.xml,3,3,3,ῶν,grc,0,,,,
3,fiqg0014.xml,4,3,3,ο´,grc,0,,,,
