,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0159.xml,1,1,1,ב,arc,0,,,,
1,idum0159.xml,2,1,1,22,arc,0,,,,
2,idum0159.xml,3,1,1,לאיר,arc,0,,,,
3,idum0159.xml,4,1,1,שנת,arc,0,,,,
4,idum0159.xml,5,1,1,1,arc,0,,,,
5,idum0159.xml,6,1,1,קוסמלך,arc,0,,,,
6,idum0159.xml,7,2,2,לבני,arc,0,,,,
7,idum0159.xml,8,2,2,על,arc,0,,,,
8,idum0159.xml,9,2,2,בעל,arc,0,,,,
9,idum0159.xml,10,2,2,למסכנת,arc,0,,,,
10,idum0159.xml,11,2,2,מנקדה,arc,0,,,,
11,idum0159.xml,12,3,3,שך,arc,0,,,,
12,idum0159.xml,13,3,3,2,arc,0,,,,
13,idum0159.xml,14,3,3,ס,arc,0,,,,
14,idum0159.xml,15,3,3,22,arc,0,,,,
