,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,mger0152.xml,1,2,2,זי,arc,0,,,,
1,mger0152.xml,2,2,2,הקרב,arc,0,,,,
2,mger0152.xml,3,2,2,שמעונ,arc,0,,,,
3,mger0152.xml,4,2,2,בר,arc,0,,,,
4,mger0152.xml,5,3,3,קדמ,arc,0,,,,
5,mger0152.xml,6,3,3,אל,arc,0,,,,
6,mger0152.xml,7,3,3,הא,arc,0,,,,
7,mger0152.xml,8,3,3,באת,arc,0,,,,
8,mger0152.xml,9,3,3,ר,arc,0,,,,
9,mger0152.xml,10,3,3,א,arc,0,,,,
10,mger0152.xml,11,3,3,דנה,arc,0,,,,
