,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,rasm0001.xml,1,1,1,θάρσι,grc,0,,,,
1,rasm0001.xml,2,2,2,μάρ,grc,0,,,,
2,rasm0001.xml,3,3,3,ης,grc,0,,,,
3,rasm0001.xml,4,4,4,μ,grc,0,,,,
