,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,bshe0145.xml,1,1,1,ἐπὶ,grc,0,,,,
1,bshe0145.xml,2,1,1,φλαουίου,grc,0,,,,
2,bshe0145.xml,3,2,2,παλλαδίου,grc,0,,,,
3,bshe0145.xml,4,3,3,πορφύρου,grc,0,,,,
4,bshe0145.xml,5,4,4,τοῦ,grc,0,,,,
5,bshe0145.xml,6,4,4,μεγαλοπρεπεστάτου,grc,0,,,,
6,bshe0145.xml,7,5,5,β,grc,0,,,,
7,bshe0145.xml,8,5,5,ἡγεμόνος,grc,0,,,,
8,bshe0145.xml,9,6,6,τὸ,grc,0,,,,
9,bshe0145.xml,10,6,6,ἔργον,grc,0,,,,
10,bshe0145.xml,11,6,6,τῆς,grc,0,,,,
11,bshe0145.xml,12,6,6,στοᾶς,grc,0,,,,
12,bshe0145.xml,13,7,7,μετὰ,grc,0,,,,
13,bshe0145.xml,14,7,7,καὶ,grc,0,,,,
14,bshe0145.xml,15,7,7,τῆς,grc,0,,,,
15,bshe0145.xml,16,8,8,ψηφώσεως,grc,0,,,,
16,bshe0145.xml,17,9,9,ἐγένετο,grc,0,,,,
