,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0007.xml,1,1,1,ב,arc,0,,,,
1,idum0007.xml,2,1,1,24,arc,0,,,,
2,idum0007.xml,3,1,1,לסיון,arc,0,,,,
3,idum0007.xml,4,1,1,שנת,arc,0,,,,
4,idum0007.xml,5,1,1,3,arc,0,,,,
5,idum0007.xml,6,2,2,שעדאל,arc,0,,,,
6,idum0007.xml,7,2,2,לבני,arc,0,,,,
7,idum0007.xml,8,2,2,בעלרים,arc,0,,,,
8,idum0007.xml,9,3,3,למסכנת,arc,0,,,,
9,idum0007.xml,10,3,3,מנקדה,arc,0,,,,
10,idum0007.xml,11,4,4,שכ,arc,0,,,,
11,idum0007.xml,12,4,4,7,arc,0,,,,
12,idum0007.xml,13,4,4,ס,arc,0,,,,
13,idum0007.xml,14,4,4,18,arc,0,,,,
14,idum0007.xml,15,5,5,ק,arc,0,,,,
15,idum0007.xml,16,5,5,2,arc,0,,,,
