,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0316.xml,1,1,1,זידי,arc,0,,,,
1,idum0316.xml,2,1,1,לשמתו,arc,0,,,,
2,idum0316.xml,3,2,2,חביה,arc,0,,,,
3,idum0316.xml,4,2,2,4,arc,0,,,,
4,idum0316.xml,5,3,3,ב,arc,0,,,,
5,idum0316.xml,6,3,3,29,arc,0,,,,
6,idum0316.xml,7,3,3,לאב,arc,0,,,,
7,idum0316.xml,8,4,4,שנת,arc,0,,,,
8,idum0316.xml,9,4,4,4,arc,0,,,,
9,idum0316.xml,10,4,4,עבדמלךּ,arc,0,,,,
10,idum0316.xml,11,5,5,ב,arc,0,,,,
