,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,caes0671.xml,1,1,1,εὐλογία,grc,0,,,,
1,caes0671.xml,2,1,1,κυρίο,grc,0,,,,
2,caes0671.xml,3,1,1,υ,grc,0,,,,
3,caes0671.xml,4,1,1,ἐπφ,grc,0,,,,
4,caes0671.xml,5,1,1,ἡμᾶς,grc,0,,,,
5,caes0671.xml,6,1,1,καὶ,grc,0,,,,
6,caes0671.xml,7,1,1,τοπυ,grc,0,,,,
7,caes0671.xml,8,1,1,ἁγίου,grc,0,,,,
8,caes0671.xml,9,1,1,παύλο,grc,0,,,,
9,caes0671.xml,10,1,1,υ,grc,0,,,,
