,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,jmon0004.xml,1,2,2,שלם,arc,0,,,,
1,jmon0004.xml,2,2,2,עודו,arc,0,,,,
2,jmon0004.xml,3,2,2,בר,arc,0,,,,
3,jmon0004.xml,4,2,2,ואל,arc,0,,,,
4,jmon0004.xml,5,3,3,ו,arc,0,,,,
5,jmon0004.xml,6,3,3,וקרחו,arc,0,,,,
6,jmon0004.xml,7,3,3,בטב,arc,0,,,,
