,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0229.xml,1,1,1,קוסעני,arc,0,,,,
1,idum0229.xml,2,1,1,מן,arc,0,,,,
2,idum0229.xml,3,1,1,בני,arc,0,,,,
3,idum0229.xml,4,2,2,ט,arc,0,,,,
4,idum0229.xml,4,2,2,ש,arc,0,,,,
5,idum0229.xml,5,2,2,ח,arc,0,,,,
6,idum0229.xml,5,2,2,ק,arc,0,,,,
7,idum0229.xml,6,2,2,ו,arc,0,,,,
8,idum0229.xml,7,2,2,ת,arc,0,,,,
9,idum0229.xml,7,2,2,ץ,arc,0,,,,
10,idum0229.xml,8,2,2,שק,arc,0,,,,
11,idum0229.xml,9,2,2,1,arc,0,,,,
12,idum0229.xml,10,2,2,עליד,arc,0,,,,
13,idum0229.xml,11,3,3,ב,arc,0,,,,
14,idum0229.xml,12,3,3,3,arc,0,,,,
15,idum0229.xml,13,3,3,לתמוז,arc,0,,,,
