,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0480.xml,1,1,1,ב,arc,0,,,,
1,idum0480.xml,2,1,1,לתשרי,arc,0,,,,
2,idum0480.xml,3,1,1,שנ,arc,0,,,,
3,idum0480.xml,4,2,2,שנת,arc,0,,,,
4,idum0480.xml,5,2,2,קוסנתן,arc,0,,,,
5,idum0480.xml,6,3,3,מן,arc,0,,,,
6,idum0480.xml,7,3,3,עבור,arc,0,,,,
7,idum0480.xml,8,3,3,זבינתא,arc,0,,,,
8,idum0480.xml,9,4,4,חס,arc,0,,,,
9,idum0480.xml,10,4,4,ק,arc,0,,,,
10,idum0480.xml,11,4,4,בשס,arc,0,,,,
