,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0010.xml,1,1,1,μνημεῖον,grc,0,,,,
1,zoor0010.xml,2,1,1,ὀβοδοῦς,grc,0,,,,
2,zoor0010.xml,3,1,2,φιναθέου,grc,0,,,,
3,zoor0010.xml,4,2,3,ἀποθανού,grc,0,,,,
4,zoor0010.xml,5,3,3,σης,grc,0,,,,
5,zoor0010.xml,6,3,3,ἐτῶν,grc,0,,,,
6,zoor0010.xml,7,3,3,δύο,grc,0,,,,
7,zoor0010.xml,8,4,4,ἔτους,grc,0,,,,
8,zoor0010.xml,9,4,4,σμδʹ,grc,0,,,,
9,zoor0010.xml,10,5,5,μηνὸς,grc,0,,,,
10,zoor0010.xml,11,5,5,πανήμου,grc,0,,,,
11,zoor0010.xml,12,5,5,ἡμέρᾳ,grc,0,,,,
12,zoor0010.xml,13,5,5,ἑρμοῦ,grc,0,,,,
