,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0520.xml,1,1,1,בירח,arc,0,,,,
1,idum0520.xml,2,1,1,מרחשון,arc,0,,,,
2,idum0520.xml,3,1,1,שנת,arc,0,,,,
3,idum0520.xml,4,2,2,קוסינקם,arc,0,,,,
4,idum0520.xml,5,2,2,בר,arc,0,,,,
5,idum0520.xml,6,2,2,יחלף,arc,0,,,,
6,idum0520.xml,7,2,2,למריא,arc,0,,,,
7,idum0520.xml,8,3,3,עליד,arc,0,,,,
8,idum0520.xml,9,3,3,קוסנטר,arc,0,,,,
9,idum0520.xml,10,3,3,זוזן,arc,0,,,,
10,idum0520.xml,11,3,3,תלתה,arc,0,,,,
11,idum0520.xml,12,4,4,מ,arc,0,,,,
12,idum0520.xml,13,4,4,לכניה,arc,0,,,,
13,idum0520.xml,14,4,4,מ,arc,0,,,,
