,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,bshe0148.xml,1,1,1,ἐπὶ,grc,0,,,,
1,bshe0148.xml,2,1,1,φλαουίου,grc,0,,,,
2,bshe0148.xml,3,1,1,ὀρέστου,grc,0,,,,
3,bshe0148.xml,4,1,1,μεγαλοπρεπεστάτου,grc,0,,,,
4,bshe0148.xml,5,2,2,κόμητος,grc,0,,,,
5,bshe0148.xml,6,2,2,καὶ,grc,0,,,,
6,bshe0148.xml,7,2,2,ἄρχοντος,grc,0,,,,
7,bshe0148.xml,8,2,2,τὸ,grc,0,,,,
8,bshe0148.xml,9,2,2,περιβοητὸν,grc,0,,,,
9,bshe0148.xml,10,2,2,ἔργον,grc,0,,,,
10,bshe0148.xml,11,3,3,τῆς,grc,0,,,,
11,bshe0148.xml,12,3,3,πλακώσεως,grc,0,,,,
12,bshe0148.xml,13,3,3,μετὰ,grc,0,,,,
13,bshe0148.xml,14,3,3,καὶ,grc,0,,,,
14,bshe0148.xml,15,3,3,τοῦ,grc,0,,,,
15,bshe0148.xml,16,3,3,νέου,grc,0,,,,
16,bshe0148.xml,17,4,4,ὑδρίου,grc,0,,,,
17,bshe0148.xml,18,4,4,ἐγένετο,grc,0,,,,
18,bshe0148.xml,19,4,4,προνοησαμένου,grc,0,,,,
19,bshe0148.xml,20,5,5,ϲιλβίνου,grc,0,,,,
20,bshe0148.xml,21,5,5,μαρίνου,grc,0,,,,
21,bshe0148.xml,22,5,5,λαμπροτάτου,grc,0,,,,
22,bshe0148.xml,23,5,5,κόμητος,grc,0,,,,
23,bshe0148.xml,24,6,6,καὶ,grc,0,,,,
24,bshe0148.xml,25,6,6,πρώτου,grc,0,,,,
25,bshe0148.xml,26,6,6,ἐν,grc,0,,,,
26,bshe0148.xml,27,6,6,ἰνδικτιῶνι,grc,0,,,,
27,bshe0148.xml,28,6,6,ιε,grc,0,,,,
28,bshe0148.xml,29,7,7,ἔτους,grc,0,,,,
29,bshe0148.xml,30,7,7,επφ,grc,0,,,,
