,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0298.xml,1,1,1,μαρθίνη,grc,0,,,,
1,zoor0298.xml,2,1,1,φίρμου,grc,0,,,,
2,zoor0298.xml,3,1,1,ἀπ,grc,0,,,,
3,zoor0298.xml,4,2,2,οθανοῦ,grc,0,,,,
4,zoor0298.xml,5,3,3,σα,grc,0,,,,
5,zoor0298.xml,6,3,3,ἐτῶν,grc,0,,,,
6,zoor0298.xml,7,4,4,μεʹ,grc,0,,,,
7,zoor0298.xml,8,4,4,ἐν,grc,0,,,,
8,zoor0298.xml,9,5,5,μηνὶ,grc,0,,,,
9,zoor0298.xml,10,5,5,περιτίου,grc,0,,,,
10,zoor0298.xml,11,6,6,ιʹ,grc,0,,,,
11,zoor0298.xml,12,6,6,θάρσει,grc,0,,,,
12,zoor0298.xml,13,7,7,οὐδείς,grc,0,,,,
13,zoor0298.xml,14,7,7,ἀ,grc,0,,,,
14,zoor0298.xml,15,8,8,θάνατος,grc,0,,,,
15,zoor0298.xml,16,9,9,+,grc,0,,,,
