,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0074.xml,1,1,1,μνημεῖον,grc,0,,,,
1,zoor0074.xml,2,1,1,παύλου,grc,0,,,,
2,zoor0074.xml,3,1,1,ἄ,grc,0,,,,
3,zoor0074.xml,4,2,2,ψητος,grc,0,,,,
4,zoor0074.xml,5,2,2,ἀποθανόντος,grc,0,,,,
5,zoor0074.xml,6,3,3,μετὰ,grc,0,,,,
6,zoor0074.xml,7,3,3,καλοῦ,grc,0,,,,
7,zoor0074.xml,8,3,3,ὀνόματος,grc,0,,,,
8,zoor0074.xml,9,4,4,ἐτῶν,grc,0,,,,
9,zoor0074.xml,10,4,4,λγʹ,grc,0,,,,
10,zoor0074.xml,11,4,4,ἐν,grc,0,,,,
11,zoor0074.xml,12,4,4,ἔτους,grc,0,,,,
12,zoor0074.xml,13,5,5,σϟʹ,grc,0,,,,
13,zoor0074.xml,14,5,5,μηνὸς,grc,0,,,,
14,zoor0074.xml,15,5,5,δίου,grc,0,,,,
15,zoor0074.xml,16,5,5,θιʹ,grc,0,,,,
16,zoor0074.xml,17,6,6,ἡμέρᾳ,grc,0,,,,
17,zoor0074.xml,18,6,6,σελήνης,grc,0,,,,
18,zoor0074.xml,19,7,7,θάρσει,grc,0,,,,
19,zoor0074.xml,20,7,7,παῦλε,grc,0,,,,
20,zoor0074.xml,21,7,7,οὐδείς,grc,0,,,,
21,zoor0074.xml,22,8,8,ἀθάνατος,grc,0,,,,
