,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0004.xml,1,1,1,θάρσει,grc,0,,,,
1,zoor0004.xml,2,2,2,μνημεῖον,grc,0,,,,
2,zoor0004.xml,3,2,2,δη,grc,0,,,,
3,zoor0004.xml,4,3,3,μητρίου,grc,0,,,,
4,zoor0004.xml,5,3,3,ὀφφικιαλίου,grc,0,,,,
5,zoor0004.xml,6,3,3,ἀπο,grc,0,,,,
6,zoor0004.xml,7,4,4,θανόντος,grc,0,,,,
7,zoor0004.xml,8,4,4,ἐ,grc,0,,,,
8,zoor0004.xml,9,5,5,τῶν,grc,0,,,,
9,zoor0004.xml,10,5,5,ξʹ,grc,0,,,,
10,zoor0004.xml,11,5,5,ἔτους,grc,0,,,,
11,zoor0004.xml,12,6,6,σκδʹ,grc,0,,,,
