,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,sina0102.xml,1,2,2,שלם,arc,0,,,,
1,sina0102.xml,2,2,2,אעלא,arc,0,,,,
2,sina0102.xml,3,2,2,בר,arc,0,,,,
3,sina0102.xml,4,3,3,ואלו,arc,0,,,,
