,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,mger0150.xml,1,2,2,אשר,he,0,,,,
1,mger0150.xml,2,2,2,הקריב,he,0,,,,
2,mger0150.xml,3,2,2,יוספ,he,0,,,,
3,mger0150.xml,4,2,2,בן,he,0,,,,
4,mger0150.xml,5,3,3,על,he,0,,,,
5,mger0150.xml,6,3,3,אשתו,he,0,,,,
6,mger0150.xml,7,3,3,ועל,he,0,,,,
7,mger0150.xml,8,3,3,בניו,he,0,,,,
8,mger0150.xml,9,4,4,לפני,he,0,,,,
9,mger0150.xml,10,4,4,אדני,he,0,,,,
10,mger0150.xml,11,4,4,במקדש,he,0,,,,
