,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,caes0158.xml,1,1,1,εὐψυχεῖτε,grc,0,,,,
1,caes0158.xml,2,1,1,φίλα,grc,0,,,,
2,caes0158.xml,3,1,1,μου,grc,0,,,,
3,caes0158.xml,4,1,2,τε,grc,0,,,,
4,caes0158.xml,5,2,2,κνα,grc,0,,,,
5,caes0158.xml,6,2,2,εὐψύχει,grc,0,,,,
6,caes0158.xml,7,2,2,πρεῖσκε,grc,0,,,,
7,caes0158.xml,8,3,3,νεμωνιανέ,grc,0,,,,
8,caes0158.xml,9,3,3,ἐτῶν,grc,0,,,,
9,caes0158.xml,10,3,3,ιε,grc,0,,,,
10,caes0158.xml,11,4,4,δοῖ,grc,0,,,,
11,caes0158.xml,12,4,4,σοι,grc,0,,,,
12,caes0158.xml,13,4,4,ὁ,grc,0,,,,
13,caes0158.xml,14,4,4,ὄσειρις,grc,0,,,,
14,caes0158.xml,15,4,4,τὸ,grc,0,,,,
15,caes0158.xml,16,4,4,ψυχρὸν,grc,0,,,,
16,caes0158.xml,17,4,5,ὕ,grc,0,,,,
17,caes0158.xml,18,5,5,δωρ,grc,0,,,,
18,caes0158.xml,19,5,5,σὺν,grc,0,,,,
19,caes0158.xml,20,5,5,τῇ,grc,0,,,,
20,caes0158.xml,21,5,5,ἀδελφῇ,grc,0,,,,
21,caes0158.xml,22,5,5,σου,grc,0,,,,
22,caes0158.xml,23,5,5,τῇ,grc,0,,,,
23,caes0158.xml,24,5,6,μονο,grc,0,,,,
24,caes0158.xml,25,6,6,ώρῳ,grc,0,,,,
25,caes0158.xml,26,6,6,ἁρπασθείσῃ,grc,0,,,,
26,caes0158.xml,27,6,6,σύν,grc,0,,,,
27,caes0158.xml,28,6,6,σοι,grc,0,,,,
28,caes0158.xml,29,6,6,καὶ,grc,0,,,,
29,caes0158.xml,30,6,6,σύ,grc,0,,,,
30,caes0158.xml,31,7,7,ἰσίδωρε,grc,0,,,,
31,caes0158.xml,32,7,7,εὐψύχει,grc,0,,,,
32,caes0158.xml,33,7,7,ἐτῶν,grc,0,,,,
33,caes0158.xml,34,7,7,ζ,grc,0,,,,
34,caes0158.xml,35,7,7,δοῖ,grc,0,,,,
35,caes0158.xml,36,8,8,σοι,grc,0,,,,
36,caes0158.xml,37,8,8,ὁ,grc,0,,,,
37,caes0158.xml,38,8,8,ὄσειρις,grc,0,,,,
38,caes0158.xml,39,8,8,τὸ,grc,0,,,,
39,caes0158.xml,40,8,8,ψυχρὸν,grc,0,,,,
40,caes0158.xml,41,8,8,ὕδωρ,grc,0,,,,
41,caes0158.xml,42,9,9,σὺν,grc,0,,,,
42,caes0158.xml,43,9,9,τῷ,grc,0,,,,
43,caes0158.xml,44,9,9,ἀδελφῷ,grc,0,,,,
44,caes0158.xml,45,9,9,σου,grc,0,,,,
45,caes0158.xml,46,9,9,τῷ,grc,0,,,,
46,caes0158.xml,47,9,10,μονοώ,grc,0,,,,
47,caes0158.xml,48,10,10,σῳ,grc,0,,,,
48,caes0158.xml,49,10,10,ἁρπασθέντι,grc,0,,,,
49,caes0158.xml,50,10,10,σύν,grc,0,,,,
50,caes0158.xml,51,10,10,σοι,grc,0,,,,
51,caes0158.xml,52,10,10,γῆ,grc,0,,,,
52,caes0158.xml,53,10,11,ὑ,grc,0,,,,
53,caes0158.xml,54,11,11,μῖν,grc,0,,,,
54,caes0158.xml,55,11,11,ἐλαφρὰ,grc,0,,,,
55,caes0158.xml,56,11,11,καὶ,grc,0,,,,
56,caes0158.xml,57,11,11,τὰ,grc,0,,,,
57,caes0158.xml,58,11,11,κατὰ,grc,0,,,,
58,caes0158.xml,59,11,11,δοῦσ,grc,0,,,,
59,caes0158.xml,60,12,12,ἀγαθά,grc,0,,,,
