,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,beth0127.xml,1,1,1,κεῖμαι,grc,0,,,,
1,beth0127.xml,2,1,1,λεοντεῖδης,grc,0,,,,
2,beth0127.xml,3,1,1,νέκυς,grc,0,,,,
3,beth0127.xml,4,1,1,σαφοῦς,grc,0,,,,
4,beth0127.xml,5,1,1,υἱὸς,grc,0,,,,
5,beth0127.xml,6,1,1,ἰοῦστος,grc,0,,,,
6,beth0127.xml,7,2,2,ὃς,grc,0,,,,
7,beth0127.xml,8,2,2,πάσης,grc,0,,,,
8,beth0127.xml,9,2,2,σοφίης,grc,0,,,,
9,beth0127.xml,10,2,2,δρεψάμενος,grc,0,,,,
10,beth0127.xml,11,2,2,κ,grc,0,,,,
11,beth0127.xml,12,2,2,αρπὸν,grc,0,,,,
12,beth0127.xml,13,3,3,λεῖψα,grc,0,,,,
13,beth0127.xml,14,3,3,φάος,grc,0,,,,
14,beth0127.xml,15,3,3,δειλοὺς,grc,0,,,,
15,beth0127.xml,16,3,3,γονέας,grc,0,,,,
16,beth0127.xml,17,3,3,ἀκαχημένουςαἰεί,grc,0,,,,
17,beth0127.xml,18,4,4,αὐτοκασιγνήτους,grc,0,,,,
18,beth0127.xml,19,4,4,τε,grc,0,,,,
19,beth0127.xml,20,4,4,οἴμοι,grc,0,,,,
20,beth0127.xml,21,4,4,ἐν,grc,0,,,,
21,beth0127.xml,22,4,4,οἷς,grc,0,,,,
22,beth0127.xml,23,4,4,βεσάροις,grc,0,,,,
23,beth0127.xml,24,5,5,καὶ,grc,0,,,,
24,beth0127.xml,25,5,5,γ,grc,0,,,,
25,beth0127.xml,26,5,5,ἐλθὼν,grc,0,,,,
26,beth0127.xml,27,5,5,εἰς,grc,0,,,,
27,beth0127.xml,28,5,5,ἅδην,grc,0,,,,
28,beth0127.xml,29,5,5,ἰοῦστος,grc,0,,,,
29,beth0127.xml,30,5,5,αὐτόθι,grc,0,,,,
30,beth0127.xml,31,5,5,κεῖμα,grc,0,,,,
31,beth0127.xml,32,5,5,ι,grc,0,,,,
32,beth0127.xml,33,6,6,σὺν,grc,0,,,,
33,beth0127.xml,34,6,6,πόλλοισιν,grc,0,,,,
34,beth0127.xml,35,6,6,ἑοῖς,grc,0,,,,
35,beth0127.xml,36,6,6,ἐπὶ,grc,0,,,,
36,beth0127.xml,37,6,6,ἤθελε,grc,0,,,,
37,beth0127.xml,38,6,6,μοῖρα,grc,0,,,,
38,beth0127.xml,39,6,6,κραταιή,grc,0,,,,
39,beth0127.xml,40,7,7,θάρσει,grc,0,,,,
40,beth0127.xml,41,7,7,ἰοῦστε,grc,0,,,,
41,beth0127.xml,42,7,7,οὐδεὶς,grc,0,,,,
42,beth0127.xml,43,7,7,ἀθάνατος,grc,0,,,,
