,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0300.xml,1,1,1,+,grc,0,,,,
1,zoor0300.xml,2,2,2,θωνόνη,grc,0,,,,
2,zoor0300.xml,3,3,3,μηνός,grc,0,,,,
3,zoor0300.xml,4,4,4,αὐδυναίου,grc,0,,,,
4,zoor0300.xml,5,4,4,εʹ,grc,0,,,,
5,zoor0300.xml,6,4,4,δύσ,grc,0,,,,
6,zoor0300.xml,7,5,5,τρου,grc,0,,,,
7,zoor0300.xml,8,5,5,κʹ,grc,0,,,,
8,zoor0300.xml,9,6,6,+,grc,0,,,,
9,zoor0300.xml,10,6,6,+,grc,0,,,,
10,zoor0300.xml,11,6,6,+,grc,0,,,,
