,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,bshe0006.xml,1,1,1,fortissimo,la,0,fortissimo,ADJ,SUP,fortis
1,bshe0006.xml,2,1,1,providentissimo,la,0,providentissimo,ADJ,,providentissimo
2,bshe0006.xml,3,2,2,domino,la,0,domino,N,dat,dominus
3,bshe0006.xml,4,2,2,nostro,la,0,nostro,POSS,,noster
4,bshe0006.xml,5,2,2,imperatori,la,0,imperatori,N,dat,imperator
5,bshe0006.xml,6,2,2,caesari,la,0,caesari,N,dat,caesar
6,bshe0006.xml,7,2,2,galerio,la,0,galerio,ADJ,,galerio
7,bshe0006.xml,8,2,2,valerio,la,0,valerio,ADJ,abl,valerius
8,bshe0006.xml,9,3,3,maximiano,la,0,maximiano,N,abl,maximiano
9,bshe0006.xml,10,3,3,pio,la,0,pio,ADJ,abl,pius
10,bshe0006.xml,11,3,3,felici,la,0,felici,ADJ,abl,felix
11,bshe0006.xml,12,3,3,semper,la,0,semper,ADV,,semper
12,bshe0006.xml,13,4,4,invicto,la,0,invicto,ADJ,abl,invictus
13,bshe0006.xml,14,4,4,augusto,la,0,augusto,N,abl,augustus
14,bshe0006.xml,15,4,4,valerius,la,0,valerius,ADJ,,valerius
15,bshe0006.xml,16,4,5,fermilianus,la,0,fermilianus,ADJ,,fermilianus
16,bshe0006.xml,17,5,5,praeses,la,0,praeses,N,nom,praeses
17,bshe0006.xml,18,5,6,provinciae,la,0,provinciae,N,gen,provincia
18,bshe0006.xml,19,6,6,suriae,la,0,suriae,N,gen,suria
19,bshe0006.xml,20,6,6,palaestinae,la,0,palaestinae,ADJ,,palaestinae
20,bshe0006.xml,21,6,6,numini,la,0,numini,N,dat,numen
21,bshe0006.xml,22,7,7,maiestati,la,0,maiestati,N,dat,maiestas
22,bshe0006.xml,23,7,7,que,la,0,que,CC,,que
23,bshe0006.xml,24,7,7,eius,la,0,eius,DET,,is
24,bshe0006.xml,25,7,7,semper,la,0,semper,ADV,,semper
25,bshe0006.xml,26,8,8,devotissimus,la,0,devotissimus,V,IND,devotissimus
26,bshe0006.xml,27,9,9,feliciter,la,0,feliciter,ADV,,feliciter
27,bshe0006.xml,28,10,10,διὰ,la,0,???,ADJ,,???
28,bshe0006.xml,29,10,10,τῶν,la,0,???,N,nom,???
29,bshe0006.xml,30,10,10,περὶ,la,0,????,ADJ,,????
30,bshe0006.xml,31,10,10,λεόντιον,la,0,????????,ADJ,,????????
31,bshe0006.xml,32,10,10,καὶ,la,0,???,N,nom,???
32,bshe0006.xml,33,10,10,εὐγένιον,la,0,????????,ADJ,,????????
33,bshe0006.xml,34,11,11,στρατηγοὺς,la,0,??????????,ADJ,,??????????
34,bshe0006.xml,35,11,11,πόλεως,la,0,??????,N,nom,??????
35,bshe0006.xml,36,11,11,κολωνίας,la,0,????????,ADJ,,????????
