,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0649.xml,1,1,1,ב,arc,0,,,,
1,idum0649.xml,2,1,1,לסיון,arc,0,,,,
2,idum0649.xml,3,1,1,שנת,arc,0,,,,
3,idum0649.xml,4,2,2,יתעו,arc,0,,,,
4,idum0649.xml,5,2,2,בר,arc,0,,,,
5,idum0649.xml,6,2,2,מרצעת,arc,0,,,,
6,idum0649.xml,7,2,2,שס,arc,0,,,,
7,idum0649.xml,8,3,3,ק,arc,0,,,,
8,idum0649.xml,9,3,3,ף,arc,0,,,,
9,idum0649.xml,10,3,3,עליד,arc,0,,,,
10,idum0649.xml,11,4,4,וקוסדכר,arc,0,,,,
