,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0100.xml,1,1,1,ב,arc,0,,,,
1,idum0100.xml,2,1,1,2,arc,0,,,,
2,idum0100.xml,3,1,1,למרחשון,arc,0,,,,
3,idum0100.xml,4,1,1,שנת,arc,0,,,,
4,idum0100.xml,5,1,1,5,arc,0,,,,
5,idum0100.xml,6,2,2,אתגןזבדבעל,arc,0,,,,
6,idum0100.xml,7,2,2,לבני,arc,0,,,,
7,idum0100.xml,8,2,2,גיר,arc,0,,,,
8,idum0100.xml,9,3,3,שס,arc,0,,,,
9,idum0100.xml,10,3,3,3,arc,0,,,,
10,idum0100.xml,11,3,3,עליד,arc,0,,,,
11,idum0100.xml,12,3,3,פד,arc,0,,,,
12,idum0100.xml,12,3,3,רת,arc,0,,,,
13,idum0100.xml,13,3,3,ען,arc,0,,,,
