,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,isaw0002.xml,1,1,1,שלום,arc,0,,,,
1,isaw0002.xml,2,1,1,ברת,arc,0,,,,
2,isaw0002.xml,3,1,1,יהיחנן,arc,0,,,,
