,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0297.xml,1,1,1,עבדאדה,arc,0,,,,
1,idum0297.xml,2,1,1,לשמתו,arc,0,,,,
2,idum0297.xml,3,1,1,מן,arc,0,,,,
3,idum0297.xml,4,2,2,ט,arc,0,,,,
4,idum0297.xml,5,2,2,חון,arc,0,,,,
5,idum0297.xml,6,2,2,מרחשון,arc,0,,,,
6,idum0297.xml,7,3,3,אח,arc,0,,,,
7,idum0297.xml,8,3,3,ריא,arc,0,,,,
8,idum0297.xml,9,3,3,שנת,arc,0,,,,
9,idum0297.xml,10,3,3,43,arc,0,,,,
10,idum0297.xml,11,4,4,ראש,arc,0,,,,
11,idum0297.xml,12,4,4,ס,arc,0,,,,
12,idum0297.xml,13,4,4,2,arc,0,,,,
13,idum0297.xml,14,4,4,ק,arc,0,,,,
14,idum0297.xml,15,4,4,4,arc,0,,,,
15,idum0297.xml,16,5,5,ב,arc,0,,,,
16,idum0297.xml,17,5,5,מרחשון,arc,0,,,,
17,idum0297.xml,18,6,6,שנת,arc,0,,,,
18,idum0297.xml,19,6,6,43,arc,0,,,,
