,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,idum0062.xml,1,1,1,ב,arc,0,,,,
1,idum0062.xml,2,1,1,6,arc,0,,,,
2,idum0062.xml,3,1,1,לתמוז,arc,0,,,,
3,idum0062.xml,4,1,1,שנת,arc,0,,,,
4,idum0062.xml,5,1,1,5,arc,0,,,,
5,idum0062.xml,6,2,2,קוסייפע,arc,0,,,,
6,idum0062.xml,7,2,2,מן,arc,0,,,,
7,idum0062.xml,8,2,2,בני,arc,0,,,,
8,idum0062.xml,9,2,2,גור,arc,0,,,,
9,idum0062.xml,10,2,2,למסכנתא,arc,0,,,,
10,idum0062.xml,11,3,3,חס,arc,0,,,,
11,idum0062.xml,12,3,3,1,arc,0,,,,
12,idum0062.xml,13,3,3,בב,arc,0,,,,
13,idum0062.xml,14,3,3,חס,arc,0,,,,
14,idum0062.xml,15,3,3,10,arc,0,,,,
15,idum0062.xml,16,3,3,בשס,arc,0,,,,
16,idum0062.xml,17,3,3,20,arc,0,,,,
