,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,zoor0058.xml,1,1,1,μνημεῖον,grc,0,,,,
1,zoor0058.xml,2,1,1,πέτρου,grc,0,,,,
2,zoor0058.xml,3,2,2,οὐλπιανοῦ,grc,0,,,,
3,zoor0058.xml,4,2,2,ἀπο,grc,0,,,,
4,zoor0058.xml,5,3,3,θανόντος,grc,0,,,,
5,zoor0058.xml,6,3,3,ἐτῶν,grc,0,,,,
6,zoor0058.xml,7,4,4,ἑξήκοντα,grc,0,,,,
7,zoor0058.xml,8,4,4,ἐν,grc,0,,,,
8,zoor0058.xml,9,4,4,ἔτει,grc,0,,,,
9,zoor0058.xml,10,5,5,σπγʹ,grc,0,,,,
10,zoor0058.xml,11,5,5,ἐν,grc,0,,,,
11,zoor0058.xml,12,5,5,μηνὶ,grc,0,,,,
12,zoor0058.xml,13,5,5,ξαν,grc,0,,,,
13,zoor0058.xml,14,6,6,θικῷ,grc,0,,,,
14,zoor0058.xml,15,6,6,λʹ,grc,0,,,,
15,zoor0058.xml,16,6,6,θάρσει,grc,0,,,,
16,zoor0058.xml,17,7,7,οὐδεὶς,grc,0,,,,
17,zoor0058.xml,18,7,7,ἀθάνα,grc,0,,,,
18,zoor0058.xml,19,8,8,τος,grc,0,,,,
