,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,hamm0014.xml,1,1,1,στρατήγιος,grc,0,,,,
1,hamm0014.xml,2,1,1,μαρμαράριος,grc,0,,,,
2,hamm0014.xml,3,2,2,ἐν,grc,0,,,,
3,hamm0014.xml,4,2,2,τᾦ,grc,0,,,,
4,hamm0014.xml,5,2,2,ἀγιᾦ,grc,0,,,,
5,hamm0014.xml,6,2,2,τόπῳ,grc,0,,,,
6,hamm0014.xml,7,2,2,ἔγραψε,grc,0,,,,
7,hamm0014.xml,8,3,3,ν,grc,0,,,,
8,hamm0014.xml,9,3,3,μνήσθωσιν,grc,0,,,,
9,hamm0014.xml,10,3,3,οἱ,grc,0,,,,
10,hamm0014.xml,11,3,3,φίλοι,grc,0,,,,
11,hamm0014.xml,12,3,3,αὐτοῦ,grc,0,,,,
