,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,hamm0007.xml,1,1,1,ἐν,grc,0,,,,
1,hamm0007.xml,2,1,1,τῷ,grc,0,,,,
2,hamm0007.xml,3,1,1,ἱερ,grc,0,,,,
3,hamm0007.xml,4,1,1,ῷ,grc,0,,,,
4,hamm0007.xml,5,1,1,τόπῷ,grc,0,,,,
5,hamm0007.xml,6,1,1,μνησθῇ,grc,0,,,,
6,hamm0007.xml,7,1,2,ϲτρατήγιος,grc,0,,,,
7,hamm0007.xml,8,2,2,σχολαστι,grc,0,,,,
8,hamm0007.xml,9,2,2,κὸ,grc,0,,,,
9,hamm0007.xml,10,2,2,ς,grc,0,,,,
10,hamm0007.xml,11,2,2,τοῦ,grc,0,,,,
11,hamm0007.xml,12,3,3,μαιουμᾶ,grc,0,,,,
12,hamm0007.xml,13,3,3,τυρίων,grc,0,,,,
