,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,dabb0004.xml,1,1,1,עבדו,arc,0,,,,
1,dabb0004.xml,2,1,1,בית,arc,0,,,,
2,dabb0004.xml,3,2,2,תהי,arc,0,,,,
3,dabb0004.xml,4,2,2,לה,arc,0,,,,
4,dabb0004.xml,5,3,3,ברכתה,arc,0,,,,
