,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,narr0003.xml,1,1,1,+,grc,0,,,,,
1,1,narr0003.xml,2,1,1,εἷς,grc,0,,,,,
2,2,narr0003.xml,3,1,1,θεὸς,grc,0,,,,,
3,3,narr0003.xml,4,1,1,καὶ,grc,0,,,,,
4,4,narr0003.xml,5,1,1,ὁ,grc,0,,,,,
5,5,narr0003.xml,6,1,1,χρ,grc,0,,,,,
6,6,narr0003.xml,7,1,1,ιστός,grc,0,,,,,
