,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,firi0001.xml,1,1,1,יוסף,arc,0,,,,,
1,1,firi0001.xml,2,2,2,בר,arc,0,,,,,
2,2,firi0001.xml,3,2,2,עזי,arc,0,,,,,
