,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0021.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0021.xml,2,2,2,μνημεῖον,grc,0,,,,,
2,2,zoor0021.xml,3,2,2,ἀβ,grc,0,,,,,
3,3,zoor0021.xml,4,3,3,δοάρθα,grc,0,,,,,
4,4,zoor0021.xml,5,3,3,ὀλέφ,grc,0,,,,,
5,5,zoor0021.xml,6,4,4,ου,grc,0,,,,,
6,6,zoor0021.xml,7,4,4,ἀποθανόν,grc,0,,,,,
7,7,zoor0021.xml,8,5,5,τος,grc,0,,,,,
8,8,zoor0021.xml,9,5,5,ἐτῶν,grc,0,,,,,
9,9,zoor0021.xml,10,5,5,οʹ,grc,0,,,,,
10,10,zoor0021.xml,11,6,6,ἔτους,grc,0,,,,,
11,11,zoor0021.xml,12,6,6,σνςʹ,grc,0,,,,,
12,12,zoor0021.xml,13,6,6,μηνὸς,grc,0,,,,,
13,13,zoor0021.xml,14,6,6,πανήμου,grc,0,,,,,
14,14,zoor0021.xml,15,6,6,κγʹ,grc,0,,,,,
15,15,zoor0021.xml,16,7,7,ἠμέρᾳ,grc,0,,,,,
16,16,zoor0021.xml,17,7,7,ἄρεως,grc,0,,,,,
