,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0078.xml,1,1,1,בלמרחשון,arc,0,,,,,
1,1,idum0078.xml,2,1,1,שנת,arc,0,,,,,
2,2,idum0078.xml,3,1,1,2,arc,0,,,,,
3,3,idum0078.xml,4,1,1,עבידו,arc,0,,,,,
4,4,idum0078.xml,5,2,2,לבני,arc,0,,,,,
5,5,idum0078.xml,6,2,2,גורו,arc,0,,,,,
6,6,idum0078.xml,7,2,2,חנטן,arc,0,,,,,
7,7,idum0078.xml,8,2,2,כרן,arc,0,,,,,
8,8,idum0078.xml,9,2,2,שבעה,arc,0,,,,,
9,9,idum0078.xml,10,3,3,סאן,arc,0,,,,,
10,10,idum0078.xml,11,3,3,תרתין,arc,0,,,,,
11,11,idum0078.xml,12,3,3,פלג,arc,0,,,,,
12,12,idum0078.xml,13,3,3,קב,arc,0,,,,,
