,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0001.xml,1,1,1,μνημεῖον,grc,0,,,,,
1,1,zoor0001.xml,2,2,2,ον,grc,0,,,,,
2,2,zoor0001.xml,3,2,3,μακρῖνος,grc,0,,,,,
3,3,zoor0001.xml,4,4,4,ἀμήρου,grc,0,,,,,
4,4,zoor0001.xml,5,5,6,ἀποθανόντος,grc,0,,,,,
5,5,zoor0001.xml,6,6,6,ἐτῶν,grc,0,,,,,
6,6,zoor0001.xml,7,6,6,λγʹ,grc,0,,,,,
7,7,zoor0001.xml,8,7,7,ἔτους,grc,0,,,,,
8,8,zoor0001.xml,9,7,8,διακοσσιστοῦ,grc,0,,,,,
9,9,zoor0001.xml,10,8,8,δʹ,grc,0,,,,,
10,10,zoor0001.xml,11,8,9,μηνὸς,grc,0,,,,,
11,11,zoor0001.xml,12,9,10,ἀρτεμισίου,grc,0,,,,,
12,12,zoor0001.xml,13,10,10,ζκʹ,grc,0,,,,,
