,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0311.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0311.xml,2,1,1,30,arc,0,,,,,
2,2,idum0311.xml,3,1,1,ל,arc,0,,,,,
3,3,idum0311.xml,4,2,2,שנת,arc,0,,,,,
4,4,idum0311.xml,5,2,2,43,arc,0,,,,,
5,5,idum0311.xml,6,3,3,לשמתו,arc,0,,,,,
6,6,idum0311.xml,7,3,3,דר,arc,0,,,,,
7,7,idum0311.xml,8,3,3,קי,arc,0,,,,,
8,8,idum0311.xml,9,3,3,רד,arc,0,,,,,
9,9,idum0311.xml,10,4,4,ק,arc,0,,,,,
10,10,idum0311.xml,11,4,4,3,arc,0,,,,,
11,11,idum0311.xml,12,4,4,ר,arc,0,,,,,
12,12,idum0311.xml,13,4,4,1,arc,0,,,,,
13,13,idum0311.xml,14,4,4,ל,arc,0,,,,,
