,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0486.xml,1,1,1,בירח,arc,0,,,,,
1,1,idum0486.xml,2,1,1,תמוז,arc,0,,,,,
2,2,idum0486.xml,3,1,1,שנת,arc,0,,,,,
3,3,idum0486.xml,4,2,2,קוסחנן,arc,0,,,,,
4,4,idum0486.xml,5,2,2,לעדרן,arc,0,,,,,
5,5,idum0486.xml,6,2,2,פחלצן,arc,0,,,,,
6,6,idum0486.xml,7,3,3,גזיר,arc,0,,,,,
7,7,idum0486.xml,8,4,4,בב,arc,0,,,,,
8,8,idum0486.xml,9,4,4,קוסחנן,arc,0,,,,,
9,9,idum0486.xml,10,4,4,לעדרן,arc,0,,,,,
10,10,idum0486.xml,11,4,4,פחלץ,arc,0,,,,,
