,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0002.xml,1,1,1,μνημεῖον,grc,0,,,,,
1,1,zoor0002.xml,2,1,1,ἐννάθη,grc,0,,,,,
2,2,zoor0002.xml,3,2,2,ἀλφίου,grc,0,,,,,
3,3,zoor0002.xml,4,2,2,ἀποθανόν,grc,0,,,,,
4,4,zoor0002.xml,5,3,3,τος,grc,0,,,,,
5,5,zoor0002.xml,6,3,3,ἐτῶν,grc,0,,,,,
6,6,zoor0002.xml,7,3,3,λγʹ,grc,0,,,,,
7,7,zoor0002.xml,8,4,4,ἔτους,grc,0,,,,,
8,8,zoor0002.xml,9,4,4,σιζʹ,grc,0,,,,,
9,9,zoor0002.xml,10,4,4,μηνὸς,grc,0,,,,,
10,10,zoor0002.xml,11,5,5,ξανδικοῦ,grc,0,,,,,
11,11,zoor0002.xml,12,5,5,ζιʹ,grc,0,,,,,
12,12,zoor0002.xml,13,6,6,ἡμέρᾳ,grc,0,,,,,
13,13,zoor0002.xml,14,6,6,κυρίου,grc,0,,,,,
14,14,zoor0002.xml,15,6,6,δευτέρᾳ,grc,0,,,,,
15,15,zoor0002.xml,16,7,7,θάρσει,grc,0,,,,,
16,16,zoor0002.xml,17,7,7,ἐννάθη,grc,0,,,,,
17,17,zoor0002.xml,18,7,7,οὐδείς,grc,0,,,,,
18,18,zoor0002.xml,19,7,7,ἀθάνατος,grc,0,,,,,
19,19,zoor0002.xml,20,8,8,+,grc,0,,,,,
