,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,bshe0022.xml,1,1,1,χριστ,grc,0,,,,,
1,1,bshe0022.xml,2,1,1,ὲ,grc,0,,,,,
2,2,bshe0022.xml,3,1,1,ὁ,grc,0,,,,,
3,3,bshe0022.xml,4,1,1,θεὸ,grc,0,,,,,
4,4,bshe0022.xml,5,1,1,ς,grc,0,,,,,
5,5,bshe0022.xml,6,1,1,ἡμῶν,grc,0,,,,,
6,6,bshe0022.xml,7,1,1,σκέπη,grc,0,,,,,
7,7,bshe0022.xml,8,1,1,καὶ,grc,0,,,,,
8,8,bshe0022.xml,9,1,1,ἀντίλημψις,grc,0,,,,,
9,9,bshe0022.xml,10,1,1,γενοῦ,grc,0,,,,,
10,10,bshe0022.xml,11,2,2,κύρου,grc,0,,,,,
11,11,bshe0022.xml,12,2,2,ἰωάννου,grc,0,,,,,
12,12,bshe0022.xml,13,2,2,ἐνδοξοτάτου,grc,0,,,,,
13,13,bshe0022.xml,14,2,2,ἀπὸ,grc,0,,,,,
14,14,bshe0022.xml,15,2,2,ἐπάρχων,grc,0,,,,,
15,15,bshe0022.xml,16,2,2,καὶ,grc,0,,,,,
16,16,bshe0022.xml,17,2,2,τοῦ,grc,0,,,,,
17,17,bshe0022.xml,18,3,3,εὐλογιμένου,grc,0,,,,,
18,18,bshe0022.xml,19,3,3,αὐτοῦ,grc,0,,,,,
19,19,bshe0022.xml,20,3,3,οἴκου,grc,0,,,,,
20,20,bshe0022.xml,21,3,3,εὐχες,grc,0,,,,,
21,21,bshe0022.xml,22,3,3,τῶν,grc,0,,,,,
22,22,bshe0022.xml,23,3,3,ἁγίων,grc,0,,,,,
23,23,bshe0022.xml,24,4,4,ἀμήν,grc,0,,,,,
