,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0126.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0126.xml,2,2,2,μνημεῖον,grc,0,,,,,
2,2,zoor0126.xml,3,2,2,μαλεχάθη,grc,0,,,,,
3,3,zoor0126.xml,4,3,3,σαδάλλου,grc,0,,,,,
4,4,zoor0126.xml,5,4,4,ἀποθανοῦσα,grc,0,,,,,
5,5,zoor0126.xml,6,5,5,μετὰ,grc,0,,,,,
6,6,zoor0126.xml,7,5,5,καλοῦ,grc,0,,,,,
7,7,zoor0126.xml,8,6,6,ὀνόματος,grc,0,,,,,
8,8,zoor0126.xml,9,6,6,ἐτῶν,grc,0,,,,,
9,9,zoor0126.xml,10,6,6,κβʹ,grc,0,,,,,
10,10,zoor0126.xml,11,7,7,τοῦ,grc,0,,,,,
11,11,zoor0126.xml,12,7,7,ἔτους,grc,0,,,,,
12,12,zoor0126.xml,13,7,7,τιθʹ,grc,0,,,,,
13,13,zoor0126.xml,14,8,8,μηνὸς,grc,0,,,,,
14,14,zoor0126.xml,15,8,8,πανήμου,grc,0,,,,,
15,15,zoor0126.xml,16,9,9,κβʹ,grc,0,,,,,
16,16,zoor0126.xml,17,10,10,θάρσει,grc,0,,,,,
17,17,zoor0126.xml,18,10,10,ουδεὶς,grc,0,,,,,
18,18,zoor0126.xml,19,11,11,ἀθάνατος,grc,0,,,,,
