,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,rams0001.xml,1,1,1,τοῦτο,grc,0,,,,,
1,1,rams0001.xml,2,1,1,+,grc,0,,,,,
2,2,rams0001.xml,3,1,1,νικᾷ,grc,0,,,,,
