,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0334.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0334.xml,2,1,1,10,arc,0,,,,,
2,2,idum0334.xml,3,1,1,לסיון,arc,0,,,,,
3,3,idum0334.xml,4,1,1,שנת,arc,0,,,,,
4,4,idum0334.xml,5,1,1,7,arc,0,,,,,
5,5,idum0334.xml,6,2,2,שמתו,arc,0,,,,,
6,6,idum0334.xml,7,2,2,למסכנתא,arc,0,,,,,
7,7,idum0334.xml,8,3,3,חכ,arc,0,,,,,
8,8,idum0334.xml,9,3,3,1,arc,0,,,,,
9,9,idum0334.xml,10,3,3,ס,arc,0,,,,,
10,10,idum0334.xml,11,3,3,7,arc,0,,,,,
11,11,idum0334.xml,12,3,3,ק,arc,0,,,,,
12,12,idum0334.xml,13,3,3,4,arc,0,,,,,
