,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0204.xml,1,1,1,+,grc,0,,,,,
1,1,zoor0204.xml,2,2,2,μνημεῖον,grc,0,,,,,
2,2,zoor0204.xml,3,3,3,ἀλουφάθης,grc,0,,,,,
3,3,zoor0204.xml,4,4,4,σιλανοῦ,grc,0,,,,,
4,4,zoor0204.xml,5,4,4,ἀπο,grc,0,,,,,
5,5,zoor0204.xml,6,5,5,θανοῦσα,grc,0,,,,,
6,6,zoor0204.xml,7,5,5,με,grc,0,,,,,
7,7,zoor0204.xml,8,6,6,τὰ,grc,0,,,,,
8,8,zoor0204.xml,9,6,6,καλοῦ,grc,0,,,,,
9,9,zoor0204.xml,10,6,6,ὀνό,grc,0,,,,,
10,10,zoor0204.xml,11,7,7,ματος,grc,0,,,,,
11,11,zoor0204.xml,12,7,7,καὶ,grc,0,,,,,
12,12,zoor0204.xml,13,7,7,κα,grc,0,,,,,
13,13,zoor0204.xml,14,8,8,λῆς,grc,0,,,,,
14,14,zoor0204.xml,15,8,8,πίστεως,grc,0,,,,,
15,15,zoor0204.xml,16,9,9,ἐτῶν,grc,0,,,,,
16,16,zoor0204.xml,17,9,9,νʹ,grc,0,,,,,
17,17,zoor0204.xml,18,9,9,ἒτους,grc,0,,,,,
18,18,zoor0204.xml,19,10,10,τνʹ,grc,0,,,,,
19,19,zoor0204.xml,20,10,10,μηνὸς,grc,0,,,,,
20,20,zoor0204.xml,21,10,10,περιτίου,grc,0,,,,,
21,21,zoor0204.xml,22,11,11,ιδʹ,grc,0,,,,,
22,22,zoor0204.xml,23,11,11,ἡμέρα,grc,0,,,,,
23,23,zoor0204.xml,24,11,11,κυρ,grc,0,,,,,
24,24,zoor0204.xml,25,12,12,ίου,grc,0,,,,,
25,25,zoor0204.xml,26,12,12,αʹ,grc,0,,,,,
