,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0034.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0034.xml,2,1,1,29,arc,0,,,,,
2,2,idum0034.xml,3,1,1,לאלול,arc,0,,,,,
3,3,idum0034.xml,4,1,1,שנת,arc,0,,,,,
4,4,idum0034.xml,5,1,1,2,arc,0,,,,,
5,5,idum0034.xml,6,1,1,מלכו,arc,0,,,,,
6,6,idum0034.xml,7,1,1,לבני,arc,0,,,,,
7,7,idum0034.xml,8,2,2,בעלרום,arc,0,,,,,
8,8,idum0034.xml,9,2,2,שערין,arc,0,,,,,
9,9,idum0034.xml,10,2,2,כרן,arc,0,,,,,
10,10,idum0034.xml,11,2,2,עשרה,arc,0,,,,,
11,11,idum0034.xml,12,3,3,ושבעה,arc,0,,,,,
12,12,idum0034.xml,13,3,3,סאן,arc,0,,,,,
13,13,idum0034.xml,14,3,3,עשרן,arc,0,,,,,
14,14,idum0034.xml,15,4,4,וחמש,arc,0,,,,,
15,15,idum0034.xml,16,4,4,קבן,arc,0,,,,,
16,16,idum0034.xml,17,4,4,תלתה,arc,0,,,,,
