,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,zoor0357.xml,1,2,2,εἷς,grc,0,,,,,
1,1,zoor0357.xml,2,2,2,θεὸς,grc,0,,,,,
2,2,zoor0357.xml,3,2,2,ἰησοῦ,grc,0,,,,,
3,3,zoor0357.xml,4,2,2,ς,grc,0,,,,,
4,4,zoor0357.xml,5,2,2,χριστό,grc,0,,,,,
5,5,zoor0357.xml,6,2,2,ς,grc,0,,,,,
6,6,zoor0357.xml,7,3,3,μνημεῖον,grc,0,,,,,
7,7,zoor0357.xml,8,3,3,τῆς,grc,0,,,,,
8,8,zoor0357.xml,9,4,4,δούλης,grc,0,,,,,
9,9,zoor0357.xml,10,4,4,σου,grc,0,,,,,
10,10,zoor0357.xml,11,4,5,οὐαλεντίνης,grc,0,,,,,
11,11,zoor0357.xml,12,5,6,ἀποθανούσης,grc,0,,,,,
12,12,zoor0357.xml,13,6,6,μετὰ,grc,0,,,,,
13,13,zoor0357.xml,14,6,7,καλοῦ,grc,0,,,,,
14,14,zoor0357.xml,15,7,7,ὀνόματος,grc,0,,,,,
15,15,zoor0357.xml,16,8,8,καλ,grc,0,,,,,
16,16,zoor0357.xml,17,8,8,ῆς,grc,0,,,,,
17,17,zoor0357.xml,18,8,8,πίστεως,grc,0,,,,,
