,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0162.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0162.xml,2,1,1,20,arc,0,,,,,
2,2,idum0162.xml,3,1,1,לטבת,arc,0,,,,,
3,3,idum0162.xml,4,1,1,שנת,arc,0,,,,,
4,4,idum0162.xml,5,1,1,2,arc,0,,,,,
5,5,idum0162.xml,6,2,2,עבדאדה,arc,0,,,,,
6,6,idum0162.xml,7,2,2,לבני,arc,0,,,,,
7,7,idum0162.xml,8,3,3,עלבעל,arc,0,,,,,
8,8,idum0162.xml,9,3,3,חס,arc,0,,,,,
9,9,idum0162.xml,10,3,3,5,arc,0,,,,,
10,10,idum0162.xml,11,4,4,ק,arc,0,,,,,
11,11,idum0162.xml,12,4,4,3,arc,0,,,,,
12,12,idum0162.xml,13,4,4,ף,arc,0,,,,,
