,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0127.xml,1,1,1,עלקוס,arc,0,,,,,
1,1,idum0127.xml,2,1,1,לבני,arc,0,,,,,
2,2,idum0127.xml,3,1,1,קוצי,arc,0,,,,,
3,3,idum0127.xml,4,2,2,קמח,arc,0,,,,,
4,4,idum0127.xml,5,2,2,סאן,arc,0,,,,,
5,5,idum0127.xml,6,2,2,תלת,arc,0,,,,,
6,6,idum0127.xml,7,2,2,קבן,arc,0,,,,,
7,7,idum0127.xml,8,3,3,ארבעה,arc,0,,,,,
8,8,idum0127.xml,9,4,4,ב,arc,0,,,,,
9,9,idum0127.xml,10,4,4,1,arc,0,,,,,
10,10,idum0127.xml,11,4,4,לאיר,arc,0,,,,,
11,11,idum0127.xml,12,4,4,לתרען,arc,0,,,,,
