,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,hamm0002.xml,1,1,1,ἐν,grc,0,,,,,
1,1,hamm0002.xml,2,1,1,τῷ,grc,0,,,,,
2,2,hamm0002.xml,3,2,2,ἁγιῳ,grc,0,,,,,
3,3,hamm0002.xml,4,2,2,τόπῳ,grc,0,,,,,
4,4,hamm0002.xml,5,3,3,μνησθῇ,grc,0,,,,,
5,5,hamm0002.xml,6,4,4,μάρκος,grc,0,,,,,
6,6,hamm0002.xml,7,4,4,ὁ,grc,0,,,,,
7,7,hamm0002.xml,8,4,4,ἐξκέ-,grc,0,,,,,
8,8,hamm0002.xml,9,5,5,πτωρ,grc,0,,,,,
9,9,hamm0002.xml,10,5,5,ἅμα,grc,0,,,,,
10,10,hamm0002.xml,11,5,5,τοῖς,grc,0,,,,,
11,11,hamm0002.xml,12,5,5,ὑιοῖς,grc,0,,,,,
12,12,hamm0002.xml,13,6,6,αὐτοῦ,grc,0,,,,,
13,13,hamm0002.xml,14,6,6,ἰεσσούῳ,grc,0,,,,,
14,14,hamm0002.xml,15,6,6,τῷ,grc,0,,,,,
15,15,hamm0002.xml,16,6,6,καὶ,grc,0,,,,,
16,16,hamm0002.xml,17,7,7,θεοδώρῳ,grc,0,,,,,
17,17,hamm0002.xml,18,7,7,καὶ,grc,0,,,,,
18,18,hamm0002.xml,19,7,7,δανιήλῳ,grc,0,,,,,
19,19,hamm0002.xml,20,8,8,τῷ,grc,0,,,,,
20,20,hamm0002.xml,21,8,8,καὶ,grc,0,,,,,
21,21,hamm0002.xml,22,8,8,ἀντωνίνῳ,grc,0,,,,,
22,22,hamm0002.xml,23,9,9,τοῖς,grc,0,,,,,
23,23,hamm0002.xml,24,9,9,ἐκ,grc,0,,,,,
24,24,hamm0002.xml,25,9,9,συμβιώσε-,grc,0,,,,,
25,25,hamm0002.xml,26,10,10,ως,grc,0,,,,,
26,26,hamm0002.xml,27,10,10,νόννης,grc,0,,,,,
27,27,hamm0002.xml,28,11,11,ἀμήν,grc,0,,,,,
28,28,hamm0002.xml,29,12,12,ἰνδικτῶνος,grc,0,,,,,
29,29,hamm0002.xml,30,12,12,θ,grc,0,,,,,
30,30,hamm0002.xml,31,13,13,ἔτους,grc,0,,,,,
31,31,hamm0002.xml,32,14,14,ηιφ,grc,0,,,,,
