,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0118.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0118.xml,2,1,1,1,arc,0,,,,,
2,2,idum0118.xml,3,1,1,למרחשון,arc,0,,,,,
3,3,idum0118.xml,4,1,1,שנת,arc,0,,,,,
4,4,idum0118.xml,5,1,1,4,arc,0,,,,,
5,5,idum0118.xml,6,1,1,+,arc,0,,,,,
6,6,idum0118.xml,7,1,1,2,arc,0,,,,,
7,7,idum0118.xml,8,2,2,זבור,arc,0,,,,,
8,8,idum0118.xml,9,2,2,לבני,arc,0,,,,,
9,9,idum0118.xml,10,2,2,קוצי,arc,0,,,,,
10,10,idum0118.xml,11,2,2,מן,arc,0,,,,,
11,11,idum0118.xml,12,2,2,עבור,arc,0,,,,,
12,12,idum0118.xml,13,3,3,זבינתא,arc,0,,,,,
13,13,idum0118.xml,14,3,3,חס,arc,0,,,,,
14,14,idum0118.xml,15,3,3,18,arc,0,,,,,
15,15,idum0118.xml,16,4,4,ק,arc,0,,,,,
16,16,idum0118.xml,17,4,4,5,arc,0,,,,,
17,17,idum0118.xml,18,4,4,ף,arc,0,,,,,
18,18,idum0118.xml,19,5,5,עלל,arc,0,,,,,
