,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,idum0682.xml,1,1,1,ב,arc,0,,,,,
1,1,idum0682.xml,2,1,1,לטבת,arc,0,,,,,
2,2,idum0682.xml,3,1,1,שנת,arc,0,,,,,
3,3,idum0682.xml,4,2,2,קוסמלך,arc,0,,,,,
4,4,idum0682.xml,5,2,2,לבני,arc,0,,,,,
5,5,idum0682.xml,6,2,2,עלבעל,arc,0,,,,,
6,6,idum0682.xml,7,3,3,משח,arc,0,,,,,
7,7,idum0682.xml,8,3,3,סאן,arc,0,,,,,
8,8,idum0682.xml,9,3,3,ארבע,arc,0,,,,,
9,9,idum0682.xml,10,3,3,קבן,arc,0,,,,,
10,10,idum0682.xml,11,4,4,תלתה,arc,0,,,,,
