,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,fiqg0009.xml,1,1,1,θάρσει,grc,0,,,,,
1,1,fiqg0009.xml,2,2,3,θεόφανα,grc,0,,,,,
2,2,fiqg0009.xml,3,4,4,ἐτ,grc,0,,,,,
3,3,fiqg0009.xml,4,4,4,ων,grc,0,,,,,
4,4,fiqg0009.xml,5,4,4,ο´,grc,0,,,,,
