,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
0,0,jeru0310.xml,1,2,2,καὶ,grc,0,,,,,
1,1,jeru0310.xml,2,2,2,τοῦτο,grc,0,,,,,
2,2,jeru0310.xml,3,2,2,τὸ,grc,0,,,,,
3,3,jeru0310.xml,4,2,2,ἔργον,grc,0,,,,,
4,4,jeru0310.xml,5,2,2,ἐφιλοτιμή,grc,0,,,,,
5,5,jeru0310.xml,6,3,3,σατο,grc,0,,,,,
6,6,jeru0310.xml,7,3,3,ὁ,grc,0,,,,,
7,7,jeru0310.xml,8,3,3,εύγεβέστατος,grc,0,,,,,
8,8,jeru0310.xml,9,3,3,ἥμων,grc,0,,,,,
9,9,jeru0310.xml,10,3,3,βασι,grc,0,,,,,
10,10,jeru0310.xml,11,4,4,λεὺσ,grc,0,,,,,
11,11,jeru0310.xml,12,4,4,φλάουιος,grc,0,,,,,
12,12,jeru0310.xml,13,4,4,ἰουστινίανος,grc,0,,,,,
13,13,jeru0310.xml,14,4,4,προνοί,grc,0,,,,,
14,14,jeru0310.xml,15,5,5,α,grc,0,,,,,
15,15,jeru0310.xml,16,5,5,καὶ,grc,0,,,,,
16,16,jeru0310.xml,17,5,5,σπουδὶ,grc,0,,,,,
17,17,jeru0310.xml,18,5,5,κωνσταντίνου,grc,0,,,,,
18,18,jeru0310.xml,19,6,6,ὁσιωτάτου,grc,0,,,,,
19,19,jeru0310.xml,20,6,6,πρεσβυτέρου,grc,0,,,,,
20,20,jeru0310.xml,21,6,6,καὶ,grc,0,,,,,
21,21,jeru0310.xml,22,6,6,ἡγουμένου,grc,0,,,,,
22,22,jeru0310.xml,23,6,6,ἰνδικτῶνος,grc,0,,,,,
23,23,jeru0310.xml,24,6,6,13,grc,0,,,,,
